Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,EMI_Income_Ratio,auto loan,credit-builder loan,home equity loan,student loan,payday loan,personal loan,mortgage loan,debt consolidation loan,not specified,No Data,Credit_Score
1,39.0,8,8701.545,519.12875,6.0,5.0,32.0,7.0,23.0,9.0,8.86,6.0,2,2602.69,24.523163853918167,107.0,2,36.54819717138717,13.066209919444336,3,272.2984679091685,0.07040295335480297,1,0,1,1,1,1,0,0,0,0,1
2,39.0,8,8701.545,519.12875,6.0,5.0,32.0,7.0,23.0,9.0,8.86,6.0,2,2602.69,39.90251759709182,108.0,2,36.54819717138717,34.71516393565097,3,250.64951389296183,0.07040295335480297,1,0,1,1,1,1,0,0,0,0,1
3,39.0,8,8701.545,519.12875,6.0,5.0,32.0,7.0,23.0,9.0,8.86,6.0,2,2602.69,36.47591386327275,109.0,0,36.54819717138717,45.6509755447516,3,239.71370228386124,0.07040295335480297,1,0,1,1,1,1,0,0,0,0,1
4,39.0,8,8701.545,519.12875,6.0,5.0,32.0,7.0,22.0,7.0,8.86,6.0,2,2602.69,32.09749227865355,110.0,2,36.54819717138717,20.390183876957128,5,284.9744939516557,0.07040295335480297,1,0,1,1,1,1,0,0,0,0,1
5,39.0,8,8701.545,519.12875,6.0,5.0,32.0,7.0,22.0,9.0,8.86,6.0,2,2602.69,37.16937449181636,111.0,2,36.54819717138717,50.486952198712274,5,254.87772562990054,0.07040295335480297,1,0,1,1,1,1,0,0,0,0,1
6,39.0,8,8701.545,519.12875,6.0,5.0,32.0,7.0,23.0,6.0,8.86,6.0,2,2602.69,28.570031407996357,112.0,2,36.54819717138717,52.931613407134115,4,242.43306442147872,0.07040295335480297,1,0,1,1,1,1,0,0,0,0,1
7,39.0,8,8701.545,519.12875,6.0,5.0,32.0,7.0,21.0,9.0,8.86,9.0,2,2602.69,38.46541540543407,113.0,2,36.54819717138717,30.471806299271933,4,264.8928715293409,0.07040295335480297,1,0,1,1,1,1,0,0,0,0,1
8,39.0,8,8701.545,519.12875,6.0,5.0,32.0,7.0,23.0,9.0,8.86,9.0,2,2602.69,28.815537059010616,114.0,0,36.54819717138717,13.066209919444336,5,264.7720511316515,0.07040295335480297,1,0,1,1,1,1,0,0,0,0,1
1,36.0,5,25546.26,2415.855,8.0,7.0,14.0,5.0,16.0,14.0,7.83,5.0,2,758.44,37.41820916883601,218.0,0,101.3286373638512,53.104599112612064,1,337.1522635235368,0.04194317844566466,1,1,0,1,0,0,0,0,1,0,2
2,37.0,5,25546.26,2415.855,8.0,7.0,14.0,5.0,16.0,13.0,7.83,5.0,2,758.44,29.711375540929517,219.0,2,101.3286373638512,300.32323168069064,5,129.9336309554582,0.04194317844566466,1,1,0,1,0,0,0,0,1,0,2
3,37.0,5,25546.26,2415.855,8.0,7.0,14.0,5.0,16.0,10.0,7.83,5.0,2,758.44,25.413616742350907,220.0,2,101.3286373638512,91.21658676189335,3,319.0402758742555,0.04194317844566466,1,1,0,1,0,0,0,0,1,0,2
4,37.0,5,25546.26,2415.855,8.0,7.0,14.0,5.0,16.0,10.0,7.83,5.0,2,758.44,35.946278218900645,221.0,2,101.3286373638512,83.7147504914459,1,306.54211214470297,0.04194317844566466,1,1,0,1,0,0,0,0,1,0,2
5,37.0,5,25546.26,2415.855,8.0,7.0,14.0,5.0,16.0,13.0,7.83,5.0,2,758.44,28.2774200145778,222.0,2,101.3286373638512,311.99934746655674,5,118.2575151695921,0.04194317844566466,1,1,0,1,0,0,0,0,1,0,2
6,37.0,5,25546.26,2415.855,8.0,7.0,14.0,5.0,16.0,10.0,7.83,5.0,2,758.44,34.58659948959524,223.0,2,101.3286373638512,61.7307484719951,2,338.52611416415374,0.04194317844566466,1,1,0,1,0,0,0,0,1,0,2
7,37.0,5,25546.26,2415.855,8.0,7.0,14.0,5.0,16.0,14.0,10.83,5.0,2,758.44,30.099067241911712,224.0,2,101.3286373638512,130.30039377019006,5,299.9564688659588,0.04194317844566466,1,1,0,1,0,0,0,0,1,0,2
8,37.0,5,25546.26,2415.855,8.0,7.0,14.0,5.0,15.0,13.0,7.83,5.0,2,758.44,39.33348789822524,225.0,2,101.3286373638512,189.81586133347676,4,230.44100130267208,0.04194317844566466,1,1,0,1,0,0,0,0,1,0,2
1,30.0,12,31993.78,2942.148333333333,6.0,6.0,7.0,2.0,8.0,14.0,6.28,0.0,2,818.22,25.36959679239191,202.0,2,45.14129822463578,81.99883505710139,4,447.0747000515962,0.015342971567138,0,0,1,0,1,0,0,0,0,0,2
2,30.0,12,31993.78,2942.148333333333,6.0,6.0,7.0,2.0,12.0,14.0,6.28,0.0,2,818.22,37.958569410003335,203.0,2,45.14129822463578,10000.0,5,157.86980351234496,0.015342971567138,0,0,1,0,1,0,0,0,0,0,2
3,31.0,12,31993.78,2942.148333333333,6.0,6.0,7.0,2.0,8.0,14.0,10.28,1.0,2,818.22,27.38010904580052,204.0,2,45.14129822463578,264.25708850339777,5,274.8164466052998,0.015342971567138,0,0,1,0,1,0,0,0,0,0,2
4,30.0,12,31993.78,2942.148333333333,6.0,6.0,7.0,2.0,8.0,14.0,6.28,1.0,2,818.22,34.15826211876792,205.0,2,45.14129822463578,152.4523258823164,4,376.6212092263812,0.015342971567138,0,0,1,0,1,0,0,0,0,0,2
5,30.0,12,31993.78,2942.148333333333,6.0,6.0,7.0,2.0,8.0,14.0,6.28,1.0,2,818.22,30.788038803709785,206.0,2,45.14129822463578,43.470408666891174,1,455.6031264418064,0.015342971567138,0,0,1,0,1,0,0,0,0,0,2
6,31.0,12,31993.78,2942.148333333333,6.0,6.0,7.0,2.0,8.0,14.0,6.28,1.0,2,818.22,34.280968719435315,207.0,2,45.14129822463578,112.7238874320964,2,396.3496476766012,0.015342971567138,0,0,1,0,1,0,0,0,0,0,2
7,31.0,12,31993.78,2942.148333333333,6.0,6.0,7.0,2.0,8.0,16.0,6.28,1.0,2,818.22,29.503454266447758,208.0,2,45.14129822463578,104.55723619082673,2,404.5162989178708,0.015342971567138,0,0,1,0,1,0,0,0,0,0,2
8,31.0,12,31993.78,2942.148333333333,6.0,6.0,7.0,2.0,8.0,16.0,6.28,1.0,2,818.22,36.012793772472094,209.0,2,45.14129822463578,97.58820324481087,3,421.4853318638867,0.015342971567138,0,0,1,0,1,0,0,0,0,0,2
1,20.0,0,92047.08,7591.59,6.0,7.0,16.0,0.0,16.0,11.0,9.13,0.0,2,1296.64,37.11561494309292,350.0,2,0.0,154.6341231395093,0,854.5248768604907,0.0,0,0,0,0,0,0,0,0,0,1,2
2,20.0,0,92047.08,7591.59,6.0,7.0,16.0,0.0,16.0,11.0,9.13,4.0,2,1296.64,39.46775837121139,351.0,2,0.0,710.4953806729873,4,328.66361932701284,0.0,0,0,0,0,0,0,0,0,0,1,2
3,20.0,0,92047.08,7591.59,6.0,7.0,16.0,0.0,18.0,11.0,9.13,4.0,2,1296.64,27.792788363714145,352.0,2,0.0,175.4456226582996,0,823.7133773417005,0.0,0,0,0,0,0,0,0,0,0,1,2
4,20.0,0,92047.08,7591.59,6.0,7.0,16.0,0.0,16.0,11.0,9.13,4.0,2,1296.64,42.944681681740505,353.0,2,0.0,120.90755376622221,0,878.2514462337779,0.0,0,0,0,0,0,0,0,0,0,1,1
5,20.0,0,92047.08,7591.59,6.0,7.0,16.0,0.0,16.0,8.0,9.13,4.0,2,1296.64,34.3576502428514,354.0,0,0.0,78.71934549426288,0,920.4396545057373,0.0,0,0,0,0,0,0,0,0,0,1,1
6,20.0,0,92047.08,7591.59,6.0,7.0,16.0,0.0,16.0,13.0,13.13,4.0,2,1296.64,28.776937743887977,355.0,2,0.0,266.5850272142179,5,782.5739727857823,0.0,0,0,0,0,0,0,0,0,0,1,1
7,20.0,0,92047.08,7591.59,6.0,7.0,16.0,0.0,16.0,10.0,9.13,4.0,2,1296.64,40.75852163733138,356.0,2,0.0,59.28557022863863,0,939.8734297713614,0.0,0,0,0,0,0,0,0,0,0,1,1
8,20.0,0,92047.08,7591.59,6.0,7.0,16.0,0.0,16.0,11.0,9.13,4.0,2,1296.64,27.727646781775498,357.0,2,0.0,268.0846032992916,3,761.0743967007086,0.0,0,0,0,0,0,0,0,0,0,1,1
1,45.0,13,32284.62,2898.385,6.0,7.0,17.0,6.0,11.0,12.0,9.22,8.0,2,1283.37,28.94089258854545,77.0,2,103.03756035536594,254.86161508896942,4,211.93932455566463,0.03554999089333057,0,1,0,0,1,1,1,0,1,0,2
2,46.0,13,32284.62,2898.385,6.0,7.0,17.0,6.0,11.0,12.0,9.22,8.0,2,1283.37,27.86131019311364,78.0,2,103.03756035536594,103.21030741657007,3,353.59063222806395,0.03554999089333057,0,1,0,0,1,1,1,0,1,0,2
3,46.0,13,32284.62,2898.385,6.0,7.0,17.0,6.0,10.0,12.0,9.22,8.0,2,1283.37,27.88169704475605,79.0,2,103.03756035536594,35.793568414159616,0,391.00737123047446,0.03554999089333057,0,1,0,0,1,1,1,0,1,0,2
4,46.0,13,32284.62,2898.385,6.0,7.0,17.0,6.0,11.0,12.0,9.22,8.0,2,1283.37,38.39455822201335,80.0,2,103.03756035536594,280.21825375922106,5,196.582685885413,0.03554999089333057,0,1,0,0,1,1,1,0,1,0,2
5,46.0,13,32284.62,2898.385,6.0,7.0,17.0,6.0,15.0,12.0,8.22,10.0,2,1283.37,33.23978443489355,81.0,2,103.03756035536594,154.0197492180297,2,292.7811904266044,0.03554999089333057,0,1,0,0,1,1,1,0,1,0,2
6,46.0,13,32284.62,2898.385,6.0,7.0,17.0,6.0,11.0,12.0,8.22,10.0,2,1283.37,26.874467413543886,82.0,2,103.03756035536594,272.2735499123763,5,204.52738973225772,0.03554999089333057,0,1,0,0,1,1,1,0,1,0,2
7,46.0,13,32284.62,2898.385,6.0,7.0,17.0,6.0,7.0,12.0,9.22,10.0,2,1283.37,24.20553320227637,83.0,2,103.03756035536594,10000.0,5,85.90209492602362,0.03554999089333057,0,1,0,0,1,1,1,0,1,0,2
8,46.0,13,32284.62,2898.385,6.0,7.0,17.0,6.0,13.0,12.0,2.2200000000000006,10.0,2,1283.37,27.930123710625228,84.0,2,103.03756035536594,359.7718322852988,5,117.02910735933534,0.03554999089333057,0,1,0,0,1,1,1,0,1,0,2
1,26.0,11,97791.42,8079.285,6.0,6.0,12.0,0.0,18.0,8.0,17.92,1.0,2,107.41,25.71557884311532,326.0,2,0.0,451.24651936958776,5,646.6819806304122,0.0,0,0,0,0,0,0,0,0,0,1,2
2,26.0,11,97791.42,8079.285,6.0,6.0,12.0,0.0,18.0,8.0,11.920000000000002,1.0,2,107.41,28.711202517052943,327.0,2,0.0,322.7203197056673,3,755.2081802943327,0.0,0,0,0,0,0,0,0,0,0,1,2
3,26.0,11,97791.42,8079.285,6.0,6.0,12.0,0.0,18.0,7.0,17.92,1.0,2,107.41,34.92287233220604,328.0,2,0.0,176.26422577485542,1,881.6642742251445,0.0,0,0,0,0,0,0,0,0,0,1,2
4,26.0,11,97791.42,7449.469346853578,6.0,6.0,12.0,0.0,19.0,8.0,15.920000000000002,1.0,2,107.41,26.51363149248924,329.0,2,629.8156531464217,499.24501998175833,4,588.6834800182418,0.08454503587056655,0,0,0,0,0,0,0,0,0,1,0
5,26.0,11,97791.42,7449.469346853578,6.0,6.0,12.0,0.0,18.0,8.0,17.92,1.0,2,107.41,38.64911430691306,330.0,2,629.8156531464217,77.60922833984066,0,970.3192716601593,0.08454503587056655,0,0,0,0,0,0,0,0,0,1,0
6,26.0,11,97791.42,7449.469346853578,6.0,6.0,12.0,0.0,16.0,8.0,17.92,1.0,2,107.41,44.6768885939621,331.0,2,629.8156531464217,108.30393861997324,0,939.6245613800266,0.08454503587056655,0,0,0,0,0,0,0,0,0,1,0
7,26.0,11,97791.42,7449.469346853578,6.0,6.0,12.0,0.0,18.0,8.0,13.920000000000002,1.0,2,107.41,28.807349824215013,332.0,2,629.8156531464217,743.540801271909,0,334.38769872809104,0.08454503587056655,0,0,0,0,0,0,0,0,0,1,2
8,26.0,11,97791.42,7449.469346853578,6.0,6.0,12.0,0.0,18.0,8.0,17.92,1.0,2,107.41,33.89444259920451,333.0,2,629.8156531464217,110.31820362533672,1,947.6102963746632,0.08454503587056655,0,0,0,0,0,0,0,0,0,1,0
1,31.0,5,19300.34,1512.361666666667,6.0,7.0,17.0,5.0,52.0,19.0,9.95,7.0,0,2430.21,29.934185732751413,218.0,2,49.57206224445275,79.17641583265376,5,312.48768858956015,0.032777915056332034,1,0,0,0,1,0,1,1,1,0,1
2,31.0,5,19300.34,1512.361666666667,6.0,7.0,17.0,5.0,51.0,18.0,9.95,7.0,0,2430.21,36.6412035787929,219.0,0,49.57206224445275,55.29821298839304,2,306.3658914338209,0.032777915056332034,1,0,0,0,1,0,1,1,1,0,1
3,31.0,5,19300.34,1512.361666666667,6.0,7.0,17.0,5.0,48.0,19.0,15.95,7.0,0,2430.21,37.62486247304565,220.0,2,49.57206224445275,140.81859591726788,3,230.84550850494603,0.032777915056332034,1,0,0,0,1,0,1,1,1,0,1
4,31.0,5,19300.34,1512.361666666667,6.0,7.0,17.0,5.0,51.0,19.0,9.95,7.0,0,2430.21,28.870386917234462,221.0,2,49.57206224445275,61.428029874778424,2,300.23607454743546,0.032777915056332034,1,0,0,0,1,0,1,1,1,0,2
5,32.0,5,19300.34,1512.361666666667,6.0,7.0,17.0,5.0,51.0,19.0,9.95,7.0,0,2430.21,28.05884596384257,222.0,2,49.57206224445275,173.0425507765921,5,218.62155364562184,0.032777915056332034,1,0,0,0,1,0,1,1,1,0,1
6,32.0,5,19300.34,1512.361666666667,6.0,7.0,17.0,5.0,51.0,17.0,9.95,8.0,0,2430.21,25.84779062032988,223.0,2,49.57206224445275,83.44744882880191,3,288.21665559341204,0.032777915056332034,1,0,0,0,1,0,1,1,1,0,1
7,32.0,5,19300.34,1512.361666666667,6.0,7.0,17.0,5.0,51.0,19.0,8.95,8.0,0,2430.21,25.84314493873217,224.0,2,49.57206224445275,120.9754898578697,3,250.68861456434425,0.032777915056332034,1,0,0,0,1,0,1,1,1,0,1
8,32.0,5,19300.34,1512.361666666667,6.0,7.0,17.0,5.0,53.0,19.0,9.95,8.0,0,2430.21,23.70919322410504,225.0,2,49.57206224445275,118.1855506983746,4,263.4785537238393,0.032777915056332034,1,0,0,0,1,0,1,1,1,0,2
1,41.0,11,19514.88,1828.24,7.0,5.0,17.0,0.0,30.0,12.0,4.17,2.0,2,881.4,26.084542750932684,231.0,0,0.0,50.14372713919671,1,382.6802728608033,0.0,0,0,0,0,0,0,0,0,0,1,2
2,41.0,11,19514.88,1828.24,7.0,5.0,17.0,0.0,30.0,14.0,4.17,2.0,2,881.4,25.665856781285065,232.0,1,0.0,10000.0,0,381.8960652385857,0.0,0,0,0,0,0,0,0,0,0,1,2
3,41.0,11,19514.88,1828.24,7.0,5.0,17.0,0.0,30.0,12.0,4.17,2.0,2,881.4,33.66946005394869,233.0,1,0.0,43.315824459505386,1,389.5081755404946,0.0,0,0,0,0,0,0,0,0,0,1,2
4,41.0,11,19514.88,1828.24,7.0,5.0,17.0,0.0,30.0,12.0,4.17,2.0,2,881.4,34.503707241298585,234.0,1,0.0,45.388820313894996,1,387.43517968610496,0.0,0,0,0,0,0,0,0,0,0,1,1
5,41.0,11,19514.88,1828.24,7.0,5.0,17.0,0.0,30.0,12.0,4.17,2.0,2,881.4,41.17638419789344,235.0,1,0.0,168.34146287619103,5,304.48253712380904,0.0,0,0,0,0,0,0,0,0,0,1,1
6,41.0,11,19514.88,1828.24,7.0,5.0,17.0,0.0,30.0,12.0,4.17,2.0,2,881.4,38.78807246113495,236.0,1,0.0,151.3776397937309,5,321.4463602062691,0.0,0,0,0,0,0,0,0,0,0,1,1
7,41.0,11,19514.88,1828.24,7.0,5.0,17.0,0.0,30.0,15.0,4.17,2.0,2,881.4,27.182482771287628,237.0,1,0.0,184.63115997411617,4,278.1928400258838,0.0,0,0,0,0,0,0,0,0,0,1,1
8,41.0,11,19514.88,1828.24,7.0,5.0,17.0,0.0,26.0,11.0,4.17,4.0,2,881.4,28.781887776659712,238.0,1,0.0,99.1415414879628,2,343.6824585120372,0.0,0,0,0,0,0,0,0,0,0,1,1
1,41.0,10,10183.015,1074.5845833333333,7.0,5.0,17.0,5.0,48.0,21.0,8.969999999999997,6.0,0,1672.43,25.951272885300533,121.0,2,37.58807283812568,14.622739235117402,0,295.2476462600903,0.03497916629468893,0,1,0,1,0,0,1,0,0,0,1
2,41.0,10,10183.015,1074.5845833333333,7.0,5.0,17.0,5.0,48.0,18.0,7.97,6.0,0,1672.43,32.38559762083814,122.0,0,37.58807283812568,92.36195001929579,5,267.5084354759118,0.03497916629468893,0,1,0,1,0,0,1,0,0,0,1
3,41.0,10,10183.015,1074.5845833333333,7.0,5.0,17.0,5.0,48.0,23.0,7.97,6.0,0,1672.43,23.731347914755407,123.0,2,37.58807283812568,91.88397193610828,5,267.9864135590994,0.03497916629468893,0,1,0,1,0,0,1,0,0,0,1
4,41.0,10,10183.015,1074.5845833333333,7.0,5.0,17.0,5.0,43.0,20.0,7.97,6.0,0,1672.43,27.61417777754393,124.0,2,37.58807283812568,46.8104157513052,2,283.0599697439025,0.03497916629468893,0,1,0,1,0,0,1,0,0,0,2
5,41.0,10,10183.015,1074.5845833333333,7.0,5.0,17.0,5.0,51.0,21.0,7.97,6.0,0,1672.43,32.29348991062007,125.0,2,37.58807283812568,65.83126164076859,5,294.03912385443914,0.03497916629468893,0,1,0,1,0,0,1,0,0,0,1
6,42.0,10,10183.015,1074.5845833333333,7.0,5.0,17.0,5.0,48.0,24.0,10.97,6.0,0,1672.43,25.105402554318484,126.0,2,37.58807283812568,73.89986104079846,5,285.9705244544092,0.03497916629468893,0,1,0,1,0,0,1,0,0,0,1
7,42.0,10,10183.015,1074.5845833333333,7.0,5.0,17.0,5.0,52.0,21.0,7.97,6.0,0,1672.43,24.713823993258373,127.0,2,37.58807283812568,61.863727578026115,5,298.00665791718154,0.03497916629468893,0,1,0,1,0,0,1,0,0,0,1
8,42.0,10,10183.015,1074.5845833333333,7.0,5.0,17.0,5.0,48.0,21.0,7.97,6.0,0,1672.43,36.83702882243363,128.0,2,37.58807283812568,71.12274735436063,5,288.747638140847,0.03497916629468893,0,1,0,1,0,0,1,0,0,0,1
1,19.0,5,106733.13,8873.4275,4.0,4.0,1.0,0.0,10.0,8.0,0.86,0.0,1,76.23,29.815895626895166,393.0,1,0.0,388.36035366098815,3,768.9823963390119,0.0,0,0,0,0,0,0,0,0,0,1,0
2,20.0,5,106733.13,8873.4275,4.0,4.0,1.0,0.0,5.0,7.0,0.86,0.0,1,76.23,28.10808628993924,394.0,1,0.0,807.2067768357648,5,370.1359731642354,0.0,0,0,0,0,0,0,0,0,0,1,0
3,20.0,5,106733.13,8873.4275,4.0,4.0,1.0,0.0,2.0,6.0,0.86,0.0,1,76.23,42.070458602150005,395.0,1,0.0,172.03282853259896,0,955.3099214674013,0.0,0,0,0,0,0,0,0,0,0,1,0
4,20.0,5,106733.13,8873.4275,4.0,4.0,1.0,0.0,5.0,7.0,0.86,0.0,1,76.23,25.84254793986021,396.0,1,0.0,644.2873937406405,3,513.0553562593595,0.0,0,0,0,0,0,0,0,0,0,1,0
5,20.0,5,106733.13,8873.4275,4.0,4.0,1.0,0.0,5.0,6.0,0.86,0.0,1,76.23,28.8205537792444,397.0,1,0.0,345.60913541068396,1,791.733614589316,0.0,0,0,0,0,0,0,0,0,0,1,0
6,20.0,5,106733.13,8873.4275,4.0,4.0,1.0,0.0,5.0,6.0,0.86,0.0,1,76.23,31.72760359530652,398.0,1,0.0,172.03282853259896,1,913.0316546874346,0.0,0,0,0,0,0,0,0,0,0,1,2
7,20.0,5,106733.13,8873.4275,4.0,4.0,1.0,0.0,9.0,4.0,0.86,1.0,1,76.23,43.6651184057441,399.0,1,0.0,191.03537260177933,0,936.3073773982209,0.0,0,0,0,0,0,0,0,0,0,1,2
8,20.0,5,106733.13,8873.4275,4.0,4.0,1.0,0.0,7.0,6.0,0.86,1.0,1,76.23,39.24363977621796,400.0,1,0.0,384.7637247797149,0,792.5790252202852,0.0,0,0,0,0,0,0,0,0,0,1,2
1,31.0,7,12600.445,782.0370833333334,5.0,5.0,10.0,3.0,28.0,19.0,15.79,7.0,2,569.8,33.07588356651339,147.0,2,26.060347529205966,0.0,0,284.2982044805207,0.03332367234828182,0,0,0,1,0,0,0,0,1,0,2
2,31.0,7,12600.445,782.0370833333334,5.0,5.0,10.0,3.0,25.0,18.0,15.79,7.0,2,569.8,38.15374125597254,148.0,2,26.060347529205966,103.15861791443639,5,238.98474288969098,0.03332367234828182,0,0,0,1,0,0,0,0,1,0,2
3,31.0,7,12600.445,782.0370833333334,5.0,5.0,10.0,3.0,25.0,16.0,15.79,7.0,2,569.8,23.17983273627976,149.0,2,26.060347529205966,32.02630794260436,5,310.117052861523,0.03332367234828182,0,0,0,1,0,0,0,0,1,0,2
4,32.0,7,12600.445,782.0370833333334,5.0,5.0,10.0,3.0,25.0,18.0,15.79,7.0,2,569.8,28.819407058304,150.0,2,26.060347529205966,31.14919791081519,4,300.9941628933122,0.03332367234828182,0,0,0,1,0,0,0,0,1,0,1
5,32.0,7,12600.445,782.0370833333334,5.0,5.0,10.0,3.0,20.0,19.0,15.79,7.0,2,569.8,37.24021434251173,151.0,2,26.060347529205966,41.0826367012432,5,301.0607241028842,0.03332367234828182,0,0,0,1,0,0,0,0,1,0,1
6,32.0,7,12600.445,782.0370833333334,5.0,5.0,10.0,3.0,25.0,19.0,15.79,7.0,2,569.8,36.52748004014412,152.0,2,26.060347529205966,48.00806665619237,5,294.135294147935,0.03332367234828182,0,0,0,1,0,0,0,0,1,0,1
7,32.0,7,12600.445,782.0370833333334,5.0,5.0,10.0,3.0,25.0,20.0,21.79,7.0,2,569.8,34.125305925956305,153.0,2,26.060347529205966,56.908895859705574,4,275.2344649444218,0.03332367234828182,0,0,0,1,0,0,0,0,1,0,1
8,32.0,7,12600.445,782.0370833333334,5.0,5.0,10.0,3.0,25.0,19.0,15.79,11.0,2,569.8,31.978873515820705,154.0,2,26.060347529205966,66.37358000122424,5,275.76978080290314,0.03332367234828182,0,0,0,1,0,0,0,0,1,0,1
1,34.0,9,57983.12,4720.926666666667,9.0,8.0,31.0,8.0,47.0,19.0,7.27,12.0,0,3532.83,32.321769461626175,147.0,2,200.43261339470683,265.70621194860047,5,295.95384132335937,0.04245620140848904,0,1,0,1,1,0,0,1,1,0,1
2,34.0,9,57983.12,4720.926666666667,9.0,8.0,31.0,8.0,53.0,21.0,7.27,17.0,0,3532.83,37.87364186839308,147.0,2,200.43261339470683,193.87337542933238,1,327.78667784262745,0.04245620140848904,0,1,0,1,1,0,0,1,1,0,2
3,34.0,9,57983.12,4720.926666666667,9.0,8.0,31.0,8.0,48.0,21.0,7.27,17.0,0,3532.83,37.81024308787287,148.0,2,200.43261339470683,534.3581783879267,5,27.301874884033168,0.04245620140848904,0,1,0,1,1,0,0,1,1,0,1
4,34.0,9,57983.12,4720.926666666667,9.0,8.0,31.0,8.0,48.0,22.0,7.27,17.0,0,3532.83,32.56739683731984,149.0,2,200.43261339470683,197.64049552810002,1,324.0195577438599,0.04245620140848904,0,1,0,1,1,0,0,1,1,0,1
5,34.0,9,57983.12,4720.926666666667,9.0,8.0,31.0,8.0,48.0,21.0,10.27,17.0,0,3532.83,37.28428974024728,150.0,2,200.43261339470683,205.25015227427863,5,356.4099009976813,0.04245620140848904,0,1,0,1,1,0,0,1,1,0,1
6,34.0,9,57983.12,4720.926666666667,9.0,8.0,31.0,8.0,46.0,21.0,7.27,17.0,0,3532.83,35.25737829905026,151.0,2,200.43261339470683,626.869242023209,5,27.301874884033168,0.04245620140848904,0,1,0,1,1,0,0,1,1,0,2
7,34.0,9,57983.12,4720.926666666667,9.0,8.0,31.0,8.0,49.0,21.0,7.27,17.0,0,3532.83,24.63149693005803,152.0,2,200.43261339470683,234.73204010983818,4,316.9280131621217,0.04245620140848904,0,1,0,1,1,0,0,1,1,0,2
8,34.0,9,57983.12,4720.926666666667,9.0,8.0,31.0,8.0,48.0,24.0,7.27,17.0,0,3532.83,24.726351303352534,153.0,2,200.43261339470683,159.13672195005464,1,362.5233313219053,0.04245620140848904,0,1,0,1,1,0,0,1,1,0,1
1,48.0,5,20787.69,1999.3075,8.0,6.0,14.0,3.0,22.0,14.0,1.13,3.0,2,614.6,23.723185779641085,214.0,1,42.22199265643221,10000.0,5,253.32562235082094,0.021118308542548963,0,1,1,0,0,0,0,0,0,0,2
2,48.0,5,20787.69,1999.3075,8.0,6.0,14.0,3.0,24.0,14.0,1.13,3.0,2,614.6,34.235852681958825,215.0,1,42.22199265643221,82.62718037237505,3,345.0815769711927,0.021118308542548963,0,1,1,0,0,0,0,0,0,0,2
3,48.0,5,20787.69,1999.3075,8.0,6.0,14.0,3.0,22.0,14.0,1.13,3.0,2,614.6,22.80214523254044,216.0,1,42.22199265643221,110.17209563183977,5,337.53666171172796,0.021118308542548963,0,1,1,0,0,0,0,0,0,0,2
4,48.0,5,20787.69,1999.3075,8.0,6.0,14.0,3.0,22.0,12.0,1.13,3.0,2,614.6,37.06719824335469,217.0,1,42.22199265643221,89.87484896281485,3,337.83390838075286,0.021118308542548963,0,1,1,0,0,0,0,0,0,0,2
5,48.0,5,20787.69,1999.3075,8.0,6.0,14.0,3.0,22.0,14.0,1.13,3.0,2,614.6,29.339029437569323,218.0,1,42.22199265643221,155.4609440434731,5,292.24781330009466,0.021118308542548963,0,1,1,0,0,0,0,0,0,0,2
6,48.0,5,20787.69,1999.3075,8.0,6.0,14.0,3.0,22.0,14.0,1.13,3.0,2,614.6,30.4424252235854,219.0,1,42.22199265643221,28.63736093576957,0,369.07139640779815,0.021118308542548963,0,1,1,0,0,0,0,0,0,0,2
7,48.0,5,20787.69,1999.3075,8.0,6.0,14.0,3.0,23.0,14.0,1.13,3.0,2,614.6,26.11024341981501,220.0,1,42.22199265643221,258.21517380152807,5,189.4935835420397,0.021118308542548963,0,1,1,0,0,0,0,0,0,0,2
8,48.0,5,20787.69,1999.3075,8.0,6.0,14.0,3.0,22.0,14.0,8.129999999999999,3.0,2,614.6,35.344187616472155,221.0,1,42.22199265643221,21.745531229318935,0,375.96322611424887,0.021118308542548963,0,1,1,0,0,0,0,0,0,0,2
1,30.0,14,34290.12,2697.51,9.0,8.0,25.0,7.0,52.0,10.0,17.96,9.0,2,2686.81,39.28029558815228,164.0,0,185.1119825795006,248.06995733765262,3,106.56906008284685,0.06862327946124411,1,1,1,0,0,0,1,1,0,0,1
2,30.0,14,34290.12,2697.51,9.0,8.0,25.0,7.0,47.0,9.0,13.96,9.0,2,2686.81,27.036842290717487,165.0,0,185.1119825795006,10000.0,3,196.5585016421765,0.06862327946124411,1,1,1,0,0,0,1,1,0,0,2
3,30.0,14,34290.12,2697.51,9.0,8.0,25.0,7.0,52.0,6.0,12.96,9.0,2,2686.81,29.01885042597808,166.0,2,185.1119825795006,60.589536090880564,1,274.0494813296189,0.06862327946124411,1,1,1,0,0,0,1,1,0,0,2
4,30.0,14,34290.12,2697.51,9.0,8.0,25.0,7.0,52.0,7.0,13.96,9.0,2,2686.81,36.16398913486826,167.0,0,185.1119825795006,99.47477403683122,3,255.16424338366826,0.06862327946124411,1,1,1,0,0,0,1,1,0,0,1
